x,y,c_abs_error_t71
10.965466,36.34375,0.19598275
11.343894,36.647263,0.099316925
11.26478,36.406307,0.15737998
12.52616,35.69359,0.12323627
12.388285,35.843197,0.124421
12.241643,35.98205,0.14506397
12.307179,35.604115,0.13439748
12.164921,35.748344,0.15282685
12.013896,35.88182,0.16464752
12.0882,35.51464,0.16278568
11.941558,35.653492,0.18035865
11.869219,35.425167,0.17557904
2.0759482,34.463024,0.26157928
1.7043794,34.82608,0.29553556
1.3328105,35.18914,0.3333298
1.6320688,34.238457,0.29762137
1.2548895,34.602432,0.3302725
0.8777102,34.966408,0.3518749
1.1881893,34.013893,0.32399678
0.8053996,34.378784,0.33865553
0.74430984,33.789326,0.31656832
13.059776,35.122444,0.07985896
12.878378,35.308624,0.084403485
12.700506,35.499004,0.09228906
12.815469,35.037327,0.106312245
12.635834,35.22561,0.11024287
12.459724,35.41809,0.119407505
12.571161,34.95221,0.12541175
12.39329,35.14259,0.13330626
12.326854,34.867092,0.14103276
2.166426,32.728203,0.17607552
1.6923873,33.081913,0.23125017
1.2183486,33.43562,0.28361905
1.6512784,32.432735,0.21146464
1.1706712,32.78705,0.26672423
0.6900641,33.141365,0.25410062
1.1361307,32.137264,0.2827983
0.6489551,32.492188,0.25560308
0.62098294,31.841797,0.26694512
12.921279,34.1687,0.12678617
13.2176,34.242,0.11395544
13.513921,34.3153,0.09761837
13.810242,34.3886,0.07715574
12.967444,34.486618,0.11434564
13.263388,34.55922,0.091513515
13.559331,34.631824,0.061163843
13.01361,34.80453,0.10068634
13.3091755,34.87644,0.06777471
13.591622,33.38472,0.13487858
13.933412,33.445305,0.118875414
14.275202,33.50589,0.08569136
14.616991,33.56648,0.029260695
13.664495,33.719345,0.13290137
14.007419,33.781197,0.11415365
14.350342,33.843044,0.050406218
13.737369,34.053974,0.120830745
14.081426,34.117085,0.08273831
14.400628,32.71706,0.12167019
14.700843,32.77092,0.11843526
15.001058,32.824783,0.11191201
15.301272,32.878647,0.098533124
14.472749,33.0002,0.10364789
14.771416,33.052834,0.092050076
15.070083,33.10547,0.06829834
14.54487,33.283337,0.07385433
14.8419895,33.334747,0.040499806
2.199348,30.855951,0.14412367
1.6732264,31.184566,0.19844526
1.1471046,31.513182,0.274589
1.670961,30.533825,0.21075296
1.1384655,30.86253,0.29199374
0.60597,31.191233,0.29107612
1.142574,30.211699,0.30377507
0.6037047,30.540491,0.30269808
0.6141869,29.889572,0.32010603
15.138894,32.214714,0.1488716
15.37001,32.272934,0.14290658
15.601127,32.331158,0.1338824
15.832242,32.38938,0.13042301
15.19302,32.436024,0.13333216
15.42317,32.4934,0.12390813
15.65332,32.550777,0.11245331
15.247147,32.657333,0.116734475
15.47633,32.713863,0.10487309
15.649534,31.891598,0.16295335
15.833046,31.91312,0.16259506
16.016558,31.934645,0.15558591
16.20007,31.95617,0.14475131
15.710437,32.057526,0.15906039
15.90054,32.084446,0.15377465
16.090645,32.111366,0.1537885
15.771339,32.223454,0.1422773
15.968035,32.255768,0.13034314
2.2797499,28.991318,0.1688326
1.7245623,29.290735,0.22540468
1.1693746,29.590153,0.31258917
1.7599926,28.64095,0.24053675
1.198614,28.93994,0.3211717
0.6372354,29.23893,0.34007955
1.2402353,28.290583,0.329498
0.6726658,28.589144,0.3504088
0.72047794,27.940216,0.3526014
16.072948,31.767452,0.15418008
15.945827,31.578735,0.1647819
15.818705,31.39002,0.1642451
16.312374,31.782137,0.14327776
16.185835,31.594013,0.15171042
16.059298,31.40589,0.16352823
16.425846,31.609291,0.13513932
16.29989,31.42176,0.14598918
16.540483,31.437632,0.1339055
2.4302886,27.107105,0.120393336
1.8603517,27.38481,0.19138134
1.2904148,27.662512,0.28922093
1.9325256,26.73807,0.16133106
1.356562,27.014824,0.18937796
0.7805984,27.291578,0.19372594
1.4347628,26.369036,0.22014284
0.8527724,26.64484,0.19012314
0.937,26.0,0.27945185
16.958448,30.716629,0.13178933
16.825024,30.960714,0.13390502
16.685701,31.201048,0.13240829
16.665253,30.70676,0.1432263
16.52888,30.948969,0.14286453
16.386608,31.187428,0.14513046
16.372057,30.696892,0.15674022
16.232735,30.937225,0.15908143
16.078861,30.687023,0.16916448
2.6549435,25.223146,0.1275084
2.0822957,25.482098,0.17343837
1.5096478,25.741049,0.242832
2.188097,24.841393,0.16070199
1.6106178,25.099352,0.22670388
1.0331384,25.357311,0.27279478
1.7212508,24.459639,0.23152286
1.1389399,24.716606,0.22231424
1.2544043,24.077885,0.22852015
16.421799,29.755676,0.16646
16.779427,29.748188,0.15602446
17.137056,29.7407,0.13382912
17.494684,29.733212,0.083942294
16.600681,30.075993,0.16216865
16.956474,30.067392,0.1445525
17.312267,30.058792,0.09913796
16.779564,30.39631,0.14549544
