concentration,j_0(c)
0.045401747,4.5337747e-09
0.045691295,4.565535e-09
0.032693722,4.59582e-09
0.036880981,4.5394866e-09
0.032581245,4.5716364e-09
0.024649255,4.545542e-09
0.047184892,4.5659734e-09
0.045359279,4.580678e-09
0.049117213,4.5501993e-09
0.037129396,4.60765e-09
0.036213005,4.6015165e-09
0.042675524,4.587131e-09
0.030639742,4.6356616e-09
0.027250832,4.6566546e-09
0.029447071,4.6775086e-09
0.028680704,4.629316e-09
0.022828926,4.6507194e-09
0.025471775,4.6237387e-09
0.029443252,4.6512576e-09
0.030820339,4.667305e-09
0.02986633,4.6719073e-09
0.035544283,4.5693547e-09
0.027514311,4.5489785e-09
0.021672156,4.5277515e-09
0.023366915,4.5510262e-09
0.018309934,4.530318e-09
0.015120996,4.5323914e-09
0.017582317,4.5032738e-09
0.014280352,4.4788053e-09
0.017754196,4.5046886e-09
0.030614243,4.5524695e-09
0.025225179,4.5359716e-09
0.019766409,4.518964e-09
0.026320403,4.537118e-09
0.021818778,4.520435e-09
0.021559874,4.5215436e-09
0.033861095,4.5585566e-09
0.026698717,4.543255e-09
0.035228809,4.5641864e-09
0.056273322,4.7451016e-09
0.05978997,4.7682365e-09
0.045514019,4.7915942e-09
0.058145677,4.772506e-09
0.061031598,4.7948476e-09
0.044556989,4.7994426e-09
0.032437194,4.742196e-09
0.048900811,4.743321e-09
0.041304129,4.7709867e-09
0.036047455,4.837672e-09
0.043833716,4.818497e-09
0.050116371,4.8148854e-09
0.017279329,4.914272e-09
0.020234386,4.9382436e-09
0.026459133,4.9616626e-09
0.025878099,4.9179874e-09
0.037129455,4.9418887e-09
0.051179445,4.922528e-09
0.018023874,4.8791233e-09
0.017424368,4.8968953e-09
0.025178287,4.9010134e-09
0.021464894,4.8610644e-09
0.029610378,4.884031e-09
0.02744894,4.842961e-09
0.03279241,4.9998126e-09
0.04235028,5.024737e-09
0.044884134,5.0184252e-09
0.044964991,4.979919e-09
0.051014056,4.998747e-09
0.060246461,4.960896e-09
0.02202769,4.7312447e-09
0.024920882,4.749728e-09
0.042801144,4.7688653e-09
0.026573035,4.7147277e-09
0.036892216,4.7340536e-09
0.032003702,4.6990194e-09
0.039208097,4.702403e-09
