x,y,grf_interpolated,pred_k
2.187474,21.639557,1.2394077,1.0248518
1.9647582,23.519178,1.2404666,1.0182211
9.762677,37.868237,0.87314945,0.91192794
9.432036,38.100746,0.89262193,0.91304827
2.6500192,20.469654,1.1795659,1.0267919
2.886069,17.545158,1.425762,1.0381129
21.249199,18.283886,0.95106673,0.9167607
6.310082,12.421773,1.6466202,1.0371199
8.287844,9.378,1.4716285,1.0366246
8.548816,8.858026,1.4217749,1.0370541
21.235569,14.700285,0.9428385,0.92926806
6.512267,11.842588,1.623156,1.0382811
9.376935,8.16702,1.4272455,1.0341454
9.994081,7.9677606,1.4615004,1.0305732
9.20268,38.11717,0.9028575,0.91432846
9.851072,37.657314,0.8646922,0.91214
16.844458,3.6963048,1.2676806,0.99896157
17.179842,3.4486048,1.1880264,0.9975295
16.88816,29.638083,0.74140507,0.9009606
1.5541214,27.337841,1.0952845,1.0047992
2.0703745,22.399094,1.2475759,1.022347
2.1181386,22.028229,1.2467146,1.0236329
21.463203,21.165981,0.9719746,0.9058087
21.579609,20.802673,0.97594917,0.9064168
1.1858834,29.690294,1.125251,0.9975739
13.633743,34.40309,0.6844117,0.90206796
20.503729,10.647414,0.9435188,0.9480802
14.204445,5.7477126,1.5549327,1.0096594
1.1140108,27.74585,1.1271974,1.0061018
1.219086,27.547256,1.1221943,1.0062128
3.7025754,15.897081,1.4406934,1.0398105
3.7003274,16.121109,1.4510963,1.0388234
19.503101,25.675581,0.8710051,0.9008041
19.845787,24.7148,0.87788314,0.90228
21.3638,15.824605,0.9431467,0.9246134
9.628196,8.167065,1.4509434,1.032337
6.9093227,39.360252,0.9693092,0.92370224
1.610507,37.724514,0.92217517,0.9633419
10.96938,36.87793,0.7874271,0.9084085
1.3340822,30.658367,1.0810068,0.99262506
4.6594276,14.809771,1.5575446,1.0380113
3.1255298,17.848392,1.3772793,1.0351031
6.789736,39.53033,0.9728703,0.92384046
7.900186,38.876316,0.9456816,0.9194083
21.278036,21.325743,0.96736753,0.9062458
20.173586,23.52078,0.89781547,0.90462106
