concentration,k(c)
0.420492705,-0.014634751
0.402901768,-0.01440876
0.384143064,-0.014170878
0.413511112,-0.014542602
0.397970529,-0.014305577
0.408616527,-0.014439359
0.43163113,-0.014807634
0.424556585,-0.014718398
0.41783224,-0.014617488
0.440416866,-0.014970042
0.432421294,-0.014881872
0.447582929,-0.0151143
0.436318537,-0.015030697
0.42393215,-0.014790565
0.427472438,-0.014921024
0.850240098,-0.015142381
0.804427148,-0.015227623
0.756786433,-0.015272409
0.818082658,-0.015196219
0.78521125,-0.015292726
0.801556774,-0.015296169
0.825425172,-0.015150674
0.83859902,-0.014963888
0.859926517,-0.015057437
0.427721909,-0.015101373
0.419350795,-0.015069313
0.410292741,-0.014947481
0.442415162,-0.015330218
0.436247377,-0.015245624
0.477881042,-0.0154740885
0.458533535,-0.015328489
0.441769592,-0.015229709
0.465765564,-0.015449934
0.427237737,-0.0150334835
0.473143375,-0.015061162
0.474526965,-0.015300892
0.744110628,-0.015394308
0.663212637,-0.015475854
0.544876806,-0.0155150145
0.643257265,-0.015279956
0.55788756,-0.015303917
0.537517476,-0.0150998905
0.704810326,-0.015240274
0.72779229,-0.015283249
0.622304815,-0.015184641
0.773798756,-0.015255965
0.831926296,-0.015228845
0.803001687,-0.0153147355
0.761183479,-0.014718123
0.821795035,-0.014887005
0.869654424,-0.015029274
0.784879703,-0.014709562
0.85407141,-0.014896475
0.802088343,-0.0147608295
0.671132923,-0.014216326
0.702505528,-0.014377877
0.736549578,-0.0145445615
0.706936066,-0.014434256
0.745052204,-0.014572211
0.751553552,-0.014646746
0.650946157,-0.014175378
0.684908174,-0.014406927
0.629591311,-0.0141381025
0.436884542,-0.012391798
0.438254087,-0.012373365
0.451577788,-0.012344465
0.437190799,-0.012577258
0.444311241,-0.0125499815
0.434030398,-0.01281625
0.46570315,-0.012210779
0.456144925,-0.012241304
0.443043589,-0.012234516
0.435213036,-0.012275055
0.425842382,-0.012259893
0.429096822,-0.012298323
0.581472398,-0.013885148
0.518461415,-0.013586037
0.467058932,-0.013278425
0.556773812,-0.013677917
0.495976411,-0.013386704
0.535720679,-0.013470985
0.606809134,-0.01393152
0.581768056,-0.013725892
0.628729442,-0.013976231
0.479082344,-0.012800574
0.461854051,-0.012929313
0.447920242,-0.013040595
0.468868072,-0.012633398
0.449957885,-0.012735844
0.460941074,-0.012477845
0.488036277,-0.013013832
0.50768071,-0.013239123
0.469676152,-0.013153397
0.483059511,-0.0122103095
0.484753819,-0.012273915
0.493379859,-0.012395017
0.479402284,-0.012160651
0.476352999,-0.012197971
0.475716738,-0.012110114
0.480368491,-0.012185022
0.484876784,-0.01215826
0.473076396,-0.012237698
0.900735437,-0.016289078
0.933315902,-0.017162435
0.904524259,-0.016075015
0.862161508,-0.014995545
0.815042165,-0.014210381
0.754541172,-0.013551012
0.860747105,-0.015142299
0.811114387,-0.014331542
0.853636461,-0.015320055
0.759776462,-0.01418373
0.808156187,-0.014719889
0.760296248,-0.013840675
0.697400996,-0.013489477
0.699706867,-0.013226375
0.625567517,-0.012953095
0.543939494,-0.012495749
0.622627907,-0.012672357
0.680374193,-0.012899905
0.545743253,-0.012304641
0.607756987,-0.012435131
0.541836246,-0.0121358335
0.503971575,-0.012101732
0.47312336,-0.012093902
0.498664347,-0.012238458
0.952525698,-0.015922427
0.936198279,-0.015898295
0.968389735,-0.016718112
0.975694039,-0.016007103
0.974190293,-0.015980281
0.980785592,-0.016645491
0.362738853,-0.013842881
0.372322053,-0.013762303
0.340081984,-0.013521798
0.385413661,-0.014134787
0.41166094,-0.01432503
0.441056982,-0.014491834
0.389491151,-0.014053181
0.415976684,-0.014240205
0.397526709,-0.01397042
0.423015929,-0.014588304
0.43071237,-0.014540285
0.404873043,-0.01436726
0.438375754,-0.014822796
0.456671671,-0.01498992
0.473808925,-0.015135847
0.44605291,-0.014770307
0.469467598,-0.014931634
0.458882695,-0.014715761
0.446274913,-0.014987797
0.453489165,-0.015140131
0.459653361,-0.015146457
0.514216829,-0.015566029
0.478419686,-0.015448034
0.463408126,-0.015297309
0.514369963,-0.015592121
0.480732789,-0.015476771
0.500341652,-0.015562221
0.488960339,-0.015449874
0.475677035,-0.015303709
0.468426709,-0.015311003
0.825521855,-0.015347563
0.844327639,-0.015412971
0.825525381,-0.015429094
0.850783285,-0.015229993
0.868589905,-0.015296139
0.870539693,-0.015154369
0.797763746,-0.014928356
0.815853443,-0.015142299
0.841836237,-0.01505658
0.693825338,-0.015734218
0.619723243,-0.0157075
0.53899501,-0.0156208575
0.742705562,-0.015660994
0.650234011,-0.015618563
0.76804389,-0.01553414
0.571067094,-0.01567839
0.557694062,-0.015677705
0.630753951,-0.015733786
0.804402297,-0.015528567
0.766120596,-0.015664034
0.807981165,-0.015557475
0.736524454,-0.014931999
0.767660174,-0.01510381
0.797797262,-0.0152432695
0.75276075,-0.0148375705
0.785083153,-0.015005827
0.760173979,-0.014759265
0.707436879,-0.014601089
0.721383214,-0.014521487
0.725322995,-0.01447387
0.671395458,-0.014250211
0.682973143,-0.014197491
0.629504989,-0.01389686
0.662003876,-0.01407551
0.650602732,-0.013968088
0.694490889,-0.014269225
0.620326582,-0.013822652
0.576820733,-0.01356367
0.608973488,-0.0136993155
0.484686041,-0.012105092
0.49951621,-0.012167089
0.521283472,-0.01228597
0.489978293,-0.012213513
0.501468081,-0.012325101
0.475425951,-0.012349464
0.49451644,-0.012615912
0.48539386,-0.012472473
0.515682551,-0.012443453
0.499561233,-0.012809381
0.51149818,-0.012620024
0.521850594,-0.012443885
0.51160544,-0.012828812
0.510012614,-0.012642838
0.512018275,-0.012879066
0.542640842,-0.013204671
0.585260261,-0.013548069
0.52523685,-0.013056643
0.562347704,-0.013372757
0.531095222,-0.01325617
0.509407869,-0.013027087
0.510361526,-0.011988856
0.489154775,-0.011917807
0.478757892,-0.011917271
0.48579581,-0.012002818
0.478380391,-0.011972979
0.47357385,-0.01204209
0.47642642,-0.012011468
0.496355276,-0.012135483
0.482565929,-0.0120548755
0.518013196,-0.011845283
0.502578479,-0.011839256
0.489753016,-0.011863977
0.528302113,-0.011923276
0.5050479,-0.011904754
0.536985576,-0.012022711
0.984608474,-0.016133778
0.982042913,-0.016090356
0.98053,-0.0166682
0.884074604,-0.015051365
0.907544408,-0.015078075
0.926213061,-0.015124001
0.852128552,-0.014327012
0.875734891,-0.014366187
0.814399023,-0.013705157
0.791172186,-0.013639182
0.774210826,-0.013589129
0.827969011,-0.014260121
0.75217081,-0.013125271
0.69263244,-0.012656003
0.634362028,-0.012296192
0.735766473,-0.01307945
0.680532672,-0.012633033
0.718640167,-0.013047777
0.610658815,-0.0122159645
0.576699439,-0.012163974
0.646258124,-0.012522832
0.548401313,-0.011932164
0.565741814,-0.012037754
0.589020631,-0.012081228
0.927747591,-0.014604099
0.951452744,-0.015056811
0.964903851,-0.015537269
0.98147269,-0.01509542
0.980514197,-0.015580386
0.986157948,-0.015618727
0.953119935,-0.015343256
0.905813197,-0.014691345
0.861911678,-0.014098845
0.955391179,-0.015302978
0.909969367,-0.014654003
0.943572938,-0.015276946
0.859300485,-0.013948746
0.840177827,-0.013817571
0.896467123,-0.014500789
0.891995243,-0.014431663
0.862403369,-0.014261417
0.92193701,-0.014870748
0.979771898,-0.01622083
0.982513729,-0.016203083
0.974573893,-0.016690977
0.394674232,-0.013593987
0.403299388,-0.013503529
0.380324058,-0.013260007
0.425936753,-0.013726249
0.418095337,-0.013816401
0.408705148,-0.013900667
0.441393455,-0.014010586
0.434218617,-0.01409594
0.46057295,-0.014262624
0.44903638,-0.014415972
0.454295446,-0.014340103
0.425327326,-0.014169514
0.477895653,-0.014674239
0.50795544,-0.014824145
0.519402283,-0.014941148
0.482778527,-0.014591128
0.50854797,-0.014733225
0.485327833,-0.01450932
0.492561521,-0.01488018
0.494720035,-0.015078023
0.512014027,-0.015011996
0.496526742,-0.015305765
0.541268556,-0.015435047
0.608869026,-0.015522838
0.514430519,-0.015234686
0.557347679,-0.0153520405
0.52585554,-0.01515317
0.539629973,-0.015575357
0.573488138,-0.01556053
0.506427589,-0.015453383
0.607621698,-0.015681453
0.667773269,-0.015731886
0.642856301,-0.015658766
0.735653917,-0.015713453
0.782170465,-0.015621699
0.796449484,-0.015460476
0.77977688,-0.01563944
0.78927648,-0.015528031
0.780407031,-0.015514888
0.701018013,-0.015591927
0.717586651,-0.015686043
0.752713023,-0.01558914
0.745684406,-0.0151925385
0.767138686,-0.015395127
0.775818968,-0.015344188
0.699686535,-0.0149812475
0.724274644,-0.015192695
0.757243551,-0.015371613
0.704194776,-0.015000626
0.734083519,-0.015214048
0.718403272,-0.014980011
0.64138454,-0.014417395
0.669339795,-0.014608391
0.704418626,-0.014780529
0.635993315,-0.014240019
0.669832552,-0.014428161
0.633347125,-0.014056794
0.661856444,-0.014629506
0.681456459,-0.01481916
0.687152741,-0.014815666
0.59304995,-0.013755754
0.547264662,-0.013385303
0.510308363,-0.013025962
0.561495296,-0.013624594
0.519343397,-0.0132428035
0.555298911,-0.013484471
0.606141832,-0.014116995
0.599066975,-0.013937272
0.579578912,-0.013803624
0.472426335,-0.011960663
0.467303808,-0.012078881
0.463774473,-0.012267716
0.474483411,-0.0120829865
0.47324196,-0.012221858
0.498330551,-0.012231596
0.493593825,-0.012648962
0.496342189,-0.0124166235
0.474132084,-0.012444653
0.481799524,-0.012816809
0.461703017,-0.012623049
0.496786519,-0.0130388215
0.502554052,-0.011800356
0.48800765,-0.011793166
0.474919293,-0.01182197
0.492334627,-0.011819698
0.483138822,-0.011835605
0.48274133,-0.011867695
0.468563868,-0.011923298
0.463684737,-0.012074478
0.473312804,-0.011932448
0.517848106,-0.011817612
0.545207286,-0.011905663
0.580201102,-0.012056336
0.509636622,-0.011804529
0.531680815,-0.011893176
0.487864727,-0.011803515
0.496979634,-0.011780694
0.484805869,-0.011774577
0.478050406,-0.011781581
0.98582289,-0.015721738
0.982267301,-0.015741475
0.971776453,-0.0157438
0.970309469,-0.015282668
0.958512732,-0.015287466
0.936524804,-0.014853135
0.948932514,-0.014784828
0.953428805,-0.014700182
0.978644021,-0.015195556
0.839034433,-0.013739839
0.873841063,-0.014026083
0.904396425,-0.014313199
0.880100701,-0.014085993
0.920113492,-0.014393099
0.911819049,-0.014457539
0.802761688,-0.013415344
0.723804801,-0.012851603
0.628379726,-0.012410119
0.80002567,-0.013286293
0.708157159,-0.012745835
0.77423484,-0.013176106
0.626185726,-0.0123107135
0.698120564,-0.012688883
0.621412371,-0.012350075
0.508258586,-0.011915535
0.562349308,-0.012075163
0.555700695,-0.01211597
0.861056188,-0.014063656
0.791924804,-0.013576753
0.727834215,-0.013145946
0.825246049,-0.013908736
0.770471056,-0.013441004
0.818061154,-0.013754822
0.696916194,-0.0128731355
0.669060903,-0.012626372
0.747870953,-0.013130493
0.803566733,-0.013535641
0.76276262,-0.0133371875
0.833148493,-0.013797924
0.957638734,-0.015746117
0.940587457,-0.015275396
0.923768255,-0.014810525
0.946667309,-0.015292555
0.921086722,-0.014846079
0.925080759,-0.014860079
0.952369661,-0.01565653
0.944183371,-0.015224107
0.950100686,-0.016162626
0.95029063,-0.015710197
0.96047797,-0.01620043
0.941744308,-0.016651444
0.405603903,-0.013191275
0.395245251,-0.012949102
0.407615246,-0.0132982135
0.411425227,-0.013382636
0.413964932,-0.013482973
0.420605703,-0.013587356
0.4163323,-0.013647407
0.42306085,-0.013746373
0.420126208,-0.013884373
0.436413782,-0.013880566
0.455610839,-0.01414036
0.43481366,-0.014013268
0.483567865,-0.014413074
0.483957638,-0.014526114
0.480990545,-0.014601484
0.457496649,-0.014293395
0.457118513,-0.014408946
0.4345879,-0.014170982
0.509137633,-0.01462888
0.52215773,-0.014823668
0.508795718,-0.014710873
0.526601364,-0.01504945
0.551910305,-0.015110485
0.597198418,-0.015125141
0.523334057,-0.014918245
0.537894692,-0.014965385
0.509549295,-0.014793441
0.551106067,-0.01523716
0.616469192,-0.015409313
0.607510863,-0.015273981
0.688719107,-0.015467979
0.7305982,-0.015459657
0.671842097,-0.01531633
0.701907103,-0.015007041
0.696807874,-0.014980033
0.680278438,-0.014913335
0.726008253,-0.01520104
0.706975525,-0.015155084
0.751267706,-0.015361004
0.66485806,-0.015033357
0.644759822,-0.015104786
0.697343767,-0.015261844
0.68202294,-0.014791548
0.666967836,-0.014581569
0.662647341,-0.0143537745
0.684240071,-0.014806777
0.6798856,-0.014587499
0.683151636,-0.014775105
0.660407415,-0.014627345
0.637403999,-0.014436372
0.645367106,-0.014416508
0.609325159,-0.014135048
0.593103834,-0.013820574
0.627904334,-0.014116444
0.544426156,-0.013239957
0.489286209,-0.012816146
0.466205741,-0.012427591
0.533748942,-0.012978777
0.492357076,-0.012591042
0.523330174,-0.012702756
0.555009477,-0.012966044
0.588475234,-0.013229176
0.628050432,-0.013484381
0.569682433,-0.013273008
0.605503012,-0.013558872
0.582999685,-0.0135588795
0.657284882,-0.014076166
0.62310153,-0.013843313
0.645032296,-0.013784803
0.453533801,-0.01185637
0.452567457,-0.0118016
0.455757411,-0.011777736
0.427162275,-0.011907898
0.429839904,-0.011834703
0.431076269,-0.011956416
0.450984118,-0.01198151
0.443734274,-0.012054443
0.459370198,-0.012153752
0.446866346,-0.012157805
0.484276982,-0.012412086
0.464679204,-0.012298085
0.460989168,-0.011799872
0.450352978,-0.011810444
0.464040815,-0.011808157
0.48887204,-0.011923812
0.491873836,-0.011921555
0.553932866,-0.012123592
0.439108929,-0.011769861
0.429535443,-0.011825599
0.443577563,-0.011779867
0.508521462,-0.012074716
0.509910344,-0.012284614
0.515892428,-0.012495354
0.468494951,-0.0120592415
0.473789473,-0.0122361705
0.441913187,-0.012020357
0.898114312,-0.014426641
0.889145393,-0.014414154
0.887912144,-0.014381267
0.852089086,-0.014009848
0.84347358,-0.013978727
0.797496911,-0.01360511
0.830423469,-0.013711296
0.869588516,-0.014056437
0.813239312,-0.013666384
0.774062906,-0.013342865
0.693999753,-0.012974434
0.619123151,-0.0126360655
0.73826777,-0.0131687
0.671887676,-0.012830935
0.70790695,-0.01299987
0.757073757,-0.013301924
0.740463886,-0.013245203
0.676380308,-0.012921743
0.651394,-0.012679003
0.577039772,-0.012292489
0.529395002,-0.011984289
0.621811143,-0.012470946
0.547893019,-0.012151562
0.591303405,-0.012285046
0.482441723,-0.011840515
0.517322411,-0.012025282
0.505460196,-0.011901997
0.581825225,-0.012371056
0.556490488,-0.012153827
0.620130964,-0.012537338
0.827010054,-0.013545565
0.806960147,-0.013576806
0.793865428,-0.013597019
0.866914645,-0.013951354
0.849658947,-0.013971679
0.899362032,-0.014374137
0.96068392,-0.015610255
0.963162878,-0.015107192
0.966969209,-0.015180685
0.965099388,-0.014699765
0.946732666,-0.01476904
0.897413771,-0.013881318
0.926828745,-0.01431682
0.949810948,-0.014235817
0.935300995,-0.015915088
0.400939142,-0.013162337
0.405882785,-0.013435133
0.415367621,-0.013683274
0.388409968,-0.013236672
0.400752464,-0.013489589
0.390687163,-0.012942158
0.433010913,-0.013990432
0.457764723,-0.014073707
0.47239293,-0.014134325
0.428676701,-0.013812356
0.458607733,-0.013920344
0.40963238,-0.013646506
0.444051848,-0.014239244
0.458516339,-0.014441535
0.462730955,-0.014282845
0.494833357,-0.014641084
0.539365943,-0.014613591
0.593795,-0.014521159
0.488055305,-0.01449278
0.536168414,-0.014476664
0.48198762,-0.014350332
0.523682434,-0.0147841275
0.571800883,-0.014911607
0.574495082,-0.014709026
0.617610206,-0.014865458
0.649935521,-0.014770456
0.621639833,-0.014636651
0.710757717,-0.014122628
0.685889244,-0.014308266
0.648309084,-0.014445841
0.681342001,-0.014394604
0.657396317,-0.014541864
0.675343208,-0.014660507
0.68113073,-0.014500588
0.679959208,-0.014299624
0.687359525,-0.014210485
0.679365033,-0.014015496
0.67216194,-0.013720624
0.700388912,-0.0139338
0.605457945,-0.013169803
0.566822222,-0.012923285
0.540435144,-0.012679078
0.577284951,-0.012856275
0.549491822,-0.012619495
0.56895028,-0.012550324
0.534766707,-0.012215972
0.552496707,-0.012375377
0.535384489,-0.012446642
0.702397185,-0.013253428
0.672953203,-0.013315536
0.648368581,-0.013398841
0.659377137,-0.01301527
0.627158217,-0.013085596
0.612198777,-0.012778632
0.721685741,-0.0135556385
0.727977707,-0.013847023
0.694382703,-0.013629712
0.458520689,-0.011726707
0.466264962,-0.011638992
0.480652141,-0.01154048
0.439906775,-0.01174701
0.45087919,-0.011707164
0.434247349,-0.011847407
0.476812865,-0.011720687
0.49984532,-0.011733018
0.483999406,-0.011587925
0.481918359,-0.011833727
0.443031607,-0.011850022
0.473313352,-0.011651434
0.527685331,-0.011939965
0.518669943,-0.0117010325
0.509836249,-0.011520587
0.554971739,-0.011805899
0.552383984,-0.011568792
0.574738417,-0.011687219
0.54953329,-0.0120779425
0.569305653,-0.011950195
0.569863054,-0.012239896
0.751931533,-0.013105437
0.682243273,-0.0127103105
0.627080085,-0.012361862
0.732475822,-0.013139993
0.663748737,-0.012748674
0.72833666,-0.01316528
0.662370186,-0.012845911
0.609519311,-0.012470111
0.603489358,-0.01256337
0.557303029,-0.012196861
0.553913158,-0.0121046975
0.564938123,-0.011999704
0.533607773,-0.011824317
0.523570023,-0.011720903
0.518183441,-0.011524357
0.533573902,-0.011854835
0.547151727,-0.012002505
0.52733973,-0.011697121
0.510948883,-0.0116035715
0.525597843,-0.011454813
0.504889126,-0.011462145
0.821519978,-0.013203323
0.895793879,-0.013511501
0.936096651,-0.013837881
0.813177343,-0.012866028
0.889361469,-0.0131466165
0.796085592,-0.012538165
0.740808366,-0.012789831
0.733172566,-0.012481615
0.670151687,-0.01242166
0.86325538,-0.0126666725
0.915280329,-0.013309248
0.933358864,-0.014032461
0.922289598,-0.012788288
0.934738101,-0.0134617165
0.932423988,-0.014326237
0.378916306,-0.013439573
0.423639838,-0.01372616
0.462027989,-0.013957225
0.395951443,-0.013567358
0.432661906,-0.0138095245
0.38034076,-0.013278335
0.47214475,-0.01415883
0.485494813,-0.014161915
0.544099733,-0.0141413435
0.462768244,-0.01403182
0.479962665,-0.0140823275
0.44182104,-0.013932571
0.505131492,-0.014304541
0.584885673,-0.014368512
0.556300622,-0.014234848
0.644164478,-0.014106527
0.654641521,-0.014185056
0.65710932,-0.01429417
0.713768355,-0.013966851
0.705493435,-0.014029786
0.75558618,-0.013734587
0.737251949,-0.013946064
0.737898972,-0.013820313
0.707390126,-0.014148809
0.761011812,-0.013410039
0.767797678,-0.013577089
0.759366115,-0.0136858
0.718296921,-0.012981378
0.731564081,-0.012731522
0.71450856,-0.012501046
0.787947316,-0.013172887
0.796287805,-0.01295156
0.808506378,-0.013372071
0.674157806,-0.012729362
0.627212256,-0.012484051
0.683639558,-0.012468569
0.612718014,-0.012184761
0.597537293,-0.01190421
0.657890848,-0.012183256
0.616815255,-0.011537597
0.64974441,-0.0118402615
0.676643986,-0.012165099
0.593424827,-0.011566743
0.623934564,-0.01186157
0.587397341,-0.011613615
0.512251998,-0.011254676
0.528262817,-0.011093505
0.562853903,-0.011040688
0.532159239,-0.011269711
0.561927591,-0.011180408
0.521766067,-0.011355102
0.583410667,-0.0114193335
0.560674563,-0.011343606
0.592065262,-0.01120232
